Sequential_Binary_Multiplier	Multiplicand	-	-	pi	\Multiplicand
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$537	sky130_fd_sc_hd__a31oi_1	B1	in	$abc$495$new_n97_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$537	sky130_fd_sc_hd__a31oi_1	Y	out	$0\Q[4:0] [3]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$538	sky130_fd_sc_hd__nand2_1	A	in	\Multiplier [4]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$538	sky130_fd_sc_hd__nand2_1	B	in	\Ready
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$538	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n99_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$539	sky130_fd_sc_hd__nand2_1	A	in	\Product [4]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$539	sky130_fd_sc_hd__nand2_1	B	in	$abc$495$new_n57_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$539	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n100_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$540	sky130_fd_sc_hd__nor2_1	A	in	\Product [5]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$540	sky130_fd_sc_hd__nor2_1	B	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$540	sky130_fd_sc_hd__nor2_1	Y	out	$abc$495$new_n101_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$541	sky130_fd_sc_hd__a31oi_1	A1	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$541	sky130_fd_sc_hd__a31oi_1	A2	in	$abc$495$new_n99_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$541	sky130_fd_sc_hd__a31oi_1	A3	in	$abc$495$new_n100_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$541	sky130_fd_sc_hd__a31oi_1	B1	in	$abc$495$new_n101_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$541	sky130_fd_sc_hd__a31oi_1	Y	out	$0\Q[4:0] [4]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$542	sky130_fd_sc_hd__o21ai_0	A1	in	\P [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$542	sky130_fd_sc_hd__o21ai_0	A2	in	\Ready
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$542	sky130_fd_sc_hd__o21ai_0	B1	in	$abc$495$new_n73_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$542	sky130_fd_sc_hd__o21ai_0	Y	out	$abc$495$new_n103_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$543	sky130_fd_sc_hd__o21ai_0	A1	in	\P [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$543	sky130_fd_sc_hd__o21ai_0	A2	in	$abc$495$new_n73_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$543	sky130_fd_sc_hd__o21ai_0	B1	in	$abc$495$new_n103_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$543	sky130_fd_sc_hd__o21ai_0	Y	out	$0\P[2:0] [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$544	sky130_fd_sc_hd__nor3_1	A	in	\P [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$544	sky130_fd_sc_hd__nor3_1	B	in	\P [1]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$544	sky130_fd_sc_hd__nor3_1	C	in	$abc$495$new_n73_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$544	sky130_fd_sc_hd__nor3_1	Y	out	$abc$495$new_n105_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$545	sky130_fd_sc_hd__o211ai_1	A1	in	\P [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$545	sky130_fd_sc_hd__o211ai_1	A2	in	$abc$495$new_n73_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$545	sky130_fd_sc_hd__o211ai_1	B1	in	$abc$495$new_n57_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$545	sky130_fd_sc_hd__o211ai_1	C1	in	\P [1]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$545	sky130_fd_sc_hd__o211ai_1	Y	out	$abc$495$new_n106_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$546	sky130_fd_sc_hd__nand2b_1	A_N	in	$abc$495$new_n105_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$546	sky130_fd_sc_hd__nand2b_1	B	in	$abc$495$new_n106_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$546	sky130_fd_sc_hd__nand2b_1	Y	out	$0\P[2:0] [1]
